order_id,customer_id,cust_type,product_code,plant_id,order_date,delivery_date,order_quantity,order_value,order_status,geo_region,geo_zone,sbu_id,sbu_grp,org_unit,gbe_id,shipment_id,handled_by,customer_segment,customer_priority,material_num,discount,payment_type,tax_applied,freight_cost,currency,exchange_rate,order_fulfilled_by,returns,is_expedited
331,1763,Wholesale,837,41,2024-11-26,2024-11-30,8,5501.293308424563,Pending,West,Zone2,48,GroupC,Unit2,5650,10169,AgentB,Small,High,23421,0.03490917670069931,NetBanking,13.001537093972487,441.3811168669679,EUR,0.7011405826300261,Warehouse2,2,True
332,1954,Retail,384,20,2024-11-27,2024-12-01,26,9818.902690959301,Pending,South,Zone3,98,GroupB,Unit3,5220,10038,AgentC,Medium,Medium,33211,0.014162940277152904,Card,6.671097448858636,35.23514673807881,EUR,1.2854176200695897,Warehouse1,0,False
333,1931,Wholesale,615,19,2024-11-28,2024-12-02,71,4559.737857558894,Pending,East,Zone3,55,GroupA,Unit2,5272,10068,AgentC,Medium,High,21202,0.08004381910776225,Card,13.09007286692641,281.922015733057,EUR,1.3013736331827868,Warehouse3,1,False
334,1402,Wholesale,198,24,2024-11-29,2024-12-03,30,5182.345281226663,Delivered,West,Zone1,97,GroupB,Unit1,5153,10235,AgentC,Large,High,13685,0.1153844277199287,UPI,5.727426185390146,392.05864733838865,INR,1.2975796837494165,Warehouse1,1,True
335,1345,Retail,496,26,2024-11-30,2024-12-04,7,9893.255764181726,Cancelled,East,Zone3,56,GroupC,Unit3,5248,10559,AgentA,Medium,Low,34661,0.1709833917119542,UPI,16.5088884465255,67.2490208412338,USD,0.9760165332883732,Warehouse3,3,False
336,1962,Wholesale,588,49,2024-12-01,2024-12-05,67,2392.3295160539833,Pending,East,Zone1,53,GroupA,Unit3,5278,10380,AgentA,Large,Medium,28366,0.1948485051043473,NetBanking,11.263677360384566,208.19533107509235,INR,1.1178315786489375,Warehouse1,4,True
337,1510,Wholesale,138,27,2024-12-02,2024-12-06,65,9431.204802801361,Pending,North,Zone2,18,GroupC,Unit1,5439,10056,AgentA,Medium,Medium,47712,0.08789850251397274,UPI,14.067146815685403,30.55557423012455,INR,0.9879788145413355,Warehouse3,0,True
338,1146,Wholesale,370,64,2024-12-03,2024-12-07,36,524.0917956792211,Delivered,West,Zone1,96,GroupA,Unit3,5947,10276,AgentC,Large,High,34276,0.012089384597054043,NetBanking,5.679167628047532,344.54876289658,EUR,0.7128291200245166,Warehouse1,3,True
339,1147,Retail,986,82,2024-12-04,2024-12-08,25,4519.230213605629,Cancelled,South,Zone1,59,GroupC,Unit2,5815,10849,AgentB,Medium,Medium,25410,0.14982311580517413,Card,11.94522949799673,160.65030153106244,USD,1.149959153017135,Warehouse3,1,False
340,1863,Wholesale,896,34,2024-12-05,2024-12-09,37,793.0347701173512,Cancelled,East,Zone2,86,GroupA,Unit2,5275,10098,AgentA,Medium,Medium,19678,0.1130346512447875,UPI,8.916424172093713,284.10366987285033,EUR,0.7990085328672087,Warehouse3,3,True
341,1710,Retail,256,68,2024-12-06,2024-12-10,1,7319.423954845066,Delivered,South,Zone1,69,GroupB,Unit3,5513,10915,AgentB,Small,Medium,34575,0.08957826896889264,Card,8.704587454584193,467.0388125059772,INR,0.7640330592731525,Warehouse1,3,False
342,1819,Wholesale,174,87,2024-12-07,2024-12-11,15,6123.248465212176,Delivered,North,Zone1,24,GroupA,Unit1,5087,10526,AgentC,Small,High,23888,0.06185377575843794,Card,10.065526891141372,159.87047291747277,INR,1.3043992549574297,Warehouse3,0,False
343,1488,Retail,983,98,2024-12-08,2024-12-12,37,7095.679208329204,Cancelled,North,Zone3,45,GroupB,Unit1,5798,10324,AgentA,Small,High,26727,0.10047970556870714,NetBanking,5.008312991186954,33.827461101286076,USD,0.7076049619344844,Warehouse2,0,False
344,1928,Retail,899,31,2024-12-09,2024-12-13,13,3807.355959683368,Delivered,West,Zone2,72,GroupA,Unit2,5922,10460,AgentC,Small,High,13081,0.06773592089140619,Card,11.066591462362256,341.0576061723632,INR,1.467206754886981,Warehouse3,0,False
345,1935,Wholesale,229,39,2024-12-10,2024-12-14,8,3757.871146910665,Cancelled,North,Zone1,78,GroupA,Unit1,5641,10178,AgentB,Small,Low,33021,0.15140237354947206,NetBanking,11.325366886903197,395.55215591194207,INR,1.1122042912900616,Warehouse3,4,True
346,1639,Wholesale,786,93,2024-12-11,2024-12-15,5,548.6608617128566,Cancelled,North,Zone2,95,GroupC,Unit3,5504,10843,AgentA,Small,Medium,19449,0.10877873929852822,NetBanking,16.220701905907834,479.35559434001226,USD,1.4864131445649187,Warehouse2,3,True
347,1550,Retail,183,94,2024-12-12,2024-12-16,60,3564.454901343434,Pending,South,Zone2,89,GroupC,Unit3,5589,10573,AgentA,Large,Low,25657,0.1753695548308224,Card,10.83083290247227,87.32242974257625,EUR,0.7463980579781667,Warehouse2,3,False
348,1337,Retail,121,53,2024-12-13,2024-12-17,73,9299.95518239439,Pending,North,Zone1,50,GroupC,Unit2,5771,10118,AgentA,Large,High,45059,0.10870878292988842,Card,9.726231820279747,202.14856330691342,USD,1.1668236390927307,Warehouse2,4,True
349,1871,Wholesale,558,41,2024-12-14,2024-12-18,1,3854.3427180864446,Cancelled,North,Zone3,83,GroupA,Unit2,5240,10468,AgentA,Small,Low,11532,0.04765248266798601,NetBanking,17.931711667712023,423.6288254124827,INR,0.979461628780729,Warehouse1,1,False
350,1640,Retail,638,60,2024-12-15,2024-12-19,36,8330.540291597503,Cancelled,East,Zone2,33,GroupA,Unit2,5652,10548,AgentB,Large,Medium,47130,0.1702183764464289,NetBanking,12.425773219832452,405.36698270175094,USD,1.3747859942514287,Warehouse2,2,False
351,1778,Wholesale,806,55,2024-12-16,2024-12-20,35,8439.022497024347,Cancelled,North,Zone1,91,GroupA,Unit1,5739,10645,AgentA,Small,Medium,26015,0.1114438089860088,Card,11.143971712243813,316.1498965935926,EUR,0.988978188187429,Warehouse1,1,True
352,1987,Wholesale,948,30,2024-12-17,2024-12-21,66,3795.0874481544147,Cancelled,East,Zone2,58,GroupB,Unit3,5674,10454,AgentC,Large,High,47756,0.04136820762871225,NetBanking,11.447165849128933,141.99058714932002,INR,0.9083900632458792,Warehouse2,4,False
353,1952,Wholesale,481,41,2024-12-18,2024-12-22,63,6356.687935922271,Cancelled,North,Zone3,27,GroupB,Unit3,5235,10025,AgentA,Medium,High,16344,0.12470156199124444,NetBanking,15.519356867614466,149.17729241888102,EUR,1.3860425016799307,Warehouse1,3,True
354,1472,Wholesale,847,48,2024-12-19,2024-12-23,23,1044.1788625032805,Cancelled,North,Zone3,16,GroupA,Unit3,5127,10489,AgentB,Large,Low,19106,0.0715433529884855,UPI,9.428792796612091,70.76146736582984,EUR,0.9997224733226088,Warehouse2,3,False
355,1945,Retail,539,21,2024-12-20,2024-12-24,9,1126.4179492693372,Delivered,West,Zone3,13,GroupC,Unit2,5502,10007,AgentA,Large,High,44206,0.16888112245841316,UPI,10.059086014917293,461.70830015509574,USD,0.7134666558884492,Warehouse2,0,False
356,1150,Wholesale,703,56,2024-12-21,2024-12-25,34,581.7108702509618,Cancelled,West,Zone1,99,GroupC,Unit3,5199,10968,AgentB,Large,Low,19652,0.09065994772930858,UPI,14.82635367138705,94.73644217332821,EUR,1.012231280671467,Warehouse3,0,False
357,1414,Retail,120,27,2024-12-22,2024-12-26,46,5852.049424413583,Delivered,East,Zone1,78,GroupC,Unit1,5961,10986,AgentB,Medium,Medium,34550,0.14528827162148336,UPI,5.948788614979003,290.71443457815417,USD,1.2236178152087533,Warehouse2,3,False
358,1989,Wholesale,402,30,2024-12-23,2024-12-27,78,4318.102678498361,Delivered,North,Zone3,69,GroupA,Unit1,5901,10515,AgentC,Small,Medium,16389,0.019107241527247434,UPI,16.24719905586236,296.3321943212353,USD,0.9034876310451054,Warehouse3,3,True
359,1297,Retail,968,22,2024-12-24,2024-12-28,4,5525.520330975977,Cancelled,South,Zone1,64,GroupC,Unit3,5542,10532,AgentA,Large,Medium,32361,0.07920486926046924,NetBanking,10.592635054083608,191.10666618568172,EUR,1.0455900739401258,Warehouse2,0,False
360,1610,Wholesale,183,30,2024-12-25,2024-12-29,30,5258.62458603304,Cancelled,West,Zone3,25,GroupA,Unit2,5501,10926,AgentA,Large,Medium,45847,0.19664828729447975,NetBanking,12.556808681573429,182.734045892673,USD,0.7453721106257803,Warehouse2,0,False
361,1262,Retail,873,17,2024-12-26,2024-12-30,95,3567.00961179823,Delivered,South,Zone1,99,GroupB,Unit3,5649,10148,AgentA,Medium,Medium,49063,0.16169205789542967,UPI,14.847190070377856,337.608325093557,USD,1.1704742332111657,Warehouse3,1,True
362,1763,Retail,758,55,2024-12-27,2024-12-31,75,6806.986806752382,Delivered,West,Zone3,91,GroupC,Unit1,5491,10487,AgentC,Small,Low,23703,0.03198816047338573,Card,8.458674991711483,200.26591119478414,EUR,1.305035939088315,Warehouse3,3,False
363,1143,Wholesale,552,16,2024-12-28,2025-01-01,99,7609.168621072268,Cancelled,West,Zone2,38,GroupB,Unit1,5020,10024,AgentC,Large,Medium,28642,0.05555280989545102,UPI,16.574084708168463,135.00654273562034,INR,1.0306500491208883,Warehouse1,3,False
364,1345,Wholesale,486,32,2024-12-29,2025-01-02,72,244.81976288898957,Cancelled,North,Zone3,32,GroupC,Unit1,5233,10998,AgentB,Medium,Low,46509,0.06596316177127222,Card,17.72992463933594,205.57453417601516,USD,1.0361861062411681,Warehouse3,4,False
365,1623,Wholesale,606,84,2024-12-30,2025-01-03,3,2151.6987677118955,Delivered,West,Zone3,23,GroupA,Unit3,5713,10654,AgentB,Small,Medium,23881,0.13007311209908914,NetBanking,11.42556669827962,405.7544180561175,USD,0.7706259988679331,Warehouse1,1,False
366,1571,Wholesale,356,95,2024-12-31,2025-01-04,14,7161.035094025035,Delivered,South,Zone1,88,GroupA,Unit1,5790,10756,AgentB,Small,Low,25414,0.15139895189793112,Card,17.18018574542475,483.5744430142809,EUR,0.861552691609586,Warehouse2,2,False
367,1880,Retail,669,31,2025-01-01,2025-01-05,60,3927.5397090749584,Delivered,West,Zone1,58,GroupA,Unit2,5642,10930,AgentC,Large,Low,24329,0.14990532176158197,NetBanking,5.014672092850776,321.61561292238395,USD,0.8237402425023301,Warehouse3,2,False
368,1001,Wholesale,991,98,2025-01-02,2025-01-06,77,6658.59107472192,Pending,East,Zone1,42,GroupA,Unit3,5415,10944,AgentC,Large,Low,32831,0.10197481126128057,Card,16.62509178526187,393.22960048721217,EUR,1.0853502149292305,Warehouse3,2,True
369,1896,Retail,626,31,2025-01-03,2025-01-07,45,3534.9303313721284,Delivered,North,Zone1,34,GroupC,Unit3,5147,10554,AgentC,Large,High,17588,0.16216410756763025,NetBanking,9.043589156766974,271.084182043179,INR,1.1234044327606,Warehouse2,0,False
370,1303,Retail,261,38,2025-01-04,2025-01-08,96,3968.4760080634073,Pending,North,Zone1,30,GroupB,Unit1,5969,10424,AgentB,Large,Low,10903,0.08741561655149502,NetBanking,9.049440521458825,316.16333962578454,INR,1.459152105027408,Warehouse2,2,True
371,1253,Wholesale,262,22,2025-01-05,2025-01-09,34,1670.9208495278806,Cancelled,East,Zone1,26,GroupA,Unit1,5028,10292,AgentC,Medium,Low,45572,0.024776113059112384,UPI,7.965155242009212,494.1624618009143,EUR,0.758585203421787,Warehouse2,4,False
372,1651,Retail,931,91,2025-01-06,2025-01-10,45,2656.487094694984,Cancelled,East,Zone2,32,GroupC,Unit2,5360,10184,AgentB,Medium,Medium,27610,0.11288836833076266,NetBanking,9.121180714961724,224.82524370393662,INR,1.1798943785240377,Warehouse2,0,True
373,1452,Retail,892,11,2025-01-07,2025-01-11,61,6093.576399325114,Delivered,East,Zone3,66,GroupB,Unit3,5307,10553,AgentB,Large,Low,44052,0.19046027692022136,UPI,7.775299588082256,42.46480150755797,EUR,1.121198821862593,Warehouse3,0,True
374,1036,Retail,891,38,2025-01-08,2025-01-12,83,4388.314802020147,Cancelled,West,Zone3,90,GroupA,Unit1,5882,10430,AgentA,Small,Low,43457,0.15859873027850227,UPI,16.776298382029633,478.93338973148377,USD,1.1129864783486634,Warehouse2,2,True
375,1159,Retail,623,94,2025-01-09,2025-01-13,16,7765.596561151492,Cancelled,North,Zone3,67,GroupB,Unit2,5941,10603,AgentA,Large,High,31527,0.11574012953844848,UPI,16.687308453773763,398.6002432427384,INR,1.398527429906261,Warehouse2,0,True
376,1008,Wholesale,885,88,2025-01-10,2025-01-14,66,8540.591053889593,Cancelled,East,Zone2,23,GroupA,Unit1,5161,10316,AgentA,Small,Medium,47550,0.1293611320698194,Card,6.328747093968093,205.17208025314994,USD,0.8644307765563891,Warehouse3,1,False
377,1232,Wholesale,370,61,2025-01-11,2025-01-15,40,5462.299540345923,Cancelled,West,Zone3,29,GroupB,Unit3,5868,10397,AgentB,Small,High,39011,0.18611240540711455,Card,6.857159575264403,491.3735762751567,USD,0.7326186194730971,Warehouse1,1,False
378,1098,Wholesale,591,36,2025-01-12,2025-01-16,17,7606.846191354985,Pending,East,Zone2,39,GroupB,Unit1,5851,10323,AgentA,Small,High,47275,0.0856685588869921,NetBanking,16.206242307138666,179.31251767082682,EUR,1.237817206107354,Warehouse3,2,False
379,1658,Wholesale,307,59,2025-01-13,2025-01-17,34,3138.354680626243,Pending,South,Zone2,28,GroupA,Unit3,5060,10564,AgentA,Medium,High,44764,0.06627882778852748,UPI,10.186191021345698,192.33889604393406,INR,0.9761259713087841,Warehouse1,4,True
380,1815,Retail,638,88,2025-01-14,2025-01-18,16,4208.215032460774,Delivered,South,Zone2,62,GroupC,Unit1,5124,10595,AgentA,Small,Low,42004,0.1954483130000898,UPI,7.200531805410618,308.7683630630612,INR,0.7140719329700196,Warehouse2,0,True
381,1207,Retail,683,32,2025-01-15,2025-01-19,60,7156.498994546627,Delivered,North,Zone3,65,GroupB,Unit3,5455,10545,AgentC,Small,High,34064,0.1726886267020667,NetBanking,11.638702231675374,144.43021921612478,USD,0.901099205832331,Warehouse3,3,True
382,1130,Wholesale,159,97,2025-01-16,2025-01-20,66,3923.4987288886036,Delivered,West,Zone2,86,GroupA,Unit2,5070,10075,AgentB,Medium,High,38702,0.06460871692372049,UPI,10.416684648961235,352.30002771405907,USD,0.9474614193734494,Warehouse2,2,True
383,1403,Wholesale,529,53,2025-01-17,2025-01-21,66,5926.198858073989,Cancelled,South,Zone3,91,GroupB,Unit3,5837,10864,AgentA,Small,Medium,30165,0.09275611947218457,NetBanking,7.849100198593548,84.8966489357479,EUR,1.1934707014273935,Warehouse3,0,True
384,1151,Wholesale,756,86,2025-01-18,2025-01-22,90,1935.1905129168638,Cancelled,South,Zone3,32,GroupB,Unit2,5906,10919,AgentC,Small,Medium,18631,0.08301562580155981,UPI,14.369778837609246,62.93240648549522,INR,0.8380686352394177,Warehouse1,2,True
385,1053,Retail,704,31,2025-01-19,2025-01-23,13,6037.73601820793,Pending,West,Zone1,71,GroupC,Unit3,5875,10915,AgentC,Large,Medium,31852,0.029819135734286784,Card,13.206761060325501,272.09022370643623,EUR,1.0304434783627183,Warehouse3,2,True
386,1119,Wholesale,408,52,2025-01-20,2025-01-24,56,8628.985701546246,Pending,East,Zone1,42,GroupB,Unit2,5465,10708,AgentC,Small,Medium,14507,0.19156386476265183,NetBanking,6.295600976220728,282.19190437325653,EUR,1.085980355534266,Warehouse2,4,False
387,1672,Wholesale,619,46,2025-01-21,2025-01-25,31,8699.532434251914,Delivered,West,Zone2,27,GroupB,Unit1,5242,10485,AgentA,Small,High,10527,0.08086248624395176,NetBanking,17.03002728622945,62.26098411854841,EUR,1.0673899130912727,Warehouse3,3,True
388,1919,Wholesale,690,70,2025-01-22,2025-01-26,34,7271.009622662443,Pending,East,Zone2,82,GroupA,Unit3,5489,10797,AgentC,Small,Medium,38981,0.1750658165275816,Card,12.2601095544909,482.446367954264,INR,1.4791526133334254,Warehouse2,0,False
389,1627,Retail,126,65,2025-01-23,2025-01-27,39,7482.958452853648,Pending,South,Zone3,42,GroupA,Unit1,5760,10087,AgentB,Small,Low,45764,0.03787124553613302,NetBanking,8.252658331826044,290.91046222747104,EUR,0.7364033902322369,Warehouse3,2,False
390,1586,Retail,785,12,2025-01-24,2025-01-28,67,5623.481706991937,Pending,South,Zone2,41,GroupC,Unit2,5220,10746,AgentC,Small,High,46235,0.10957416212744396,Card,7.681793595940725,84.00714632349379,INR,1.4607745491619195,Warehouse1,2,True
391,1624,Retail,661,72,2025-01-25,2025-01-29,8,5888.214092641665,Pending,South,Zone2,70,GroupB,Unit3,5472,10231,AgentC,Medium,Medium,43471,0.004792277024853964,UPI,6.76732375783862,162.60683692282652,EUR,1.1655497711952267,Warehouse3,0,True
392,1967,Retail,298,28,2025-01-26,2025-01-30,87,1423.1407559641282,Pending,North,Zone3,63,GroupB,Unit3,5958,10006,AgentC,Small,High,10662,0.15284409676846172,Card,10.52028628307456,402.1147648272497,USD,1.3365821719758706,Warehouse3,2,True
393,1419,Retail,486,32,2025-01-27,2025-01-31,78,4494.205965370881,Delivered,North,Zone2,26,GroupB,Unit1,5532,10803,AgentC,Small,Medium,34940,0.11618277964925568,Card,6.762033170180878,266.3834486541106,EUR,1.0443140944128604,Warehouse3,2,True
394,1421,Retail,448,38,2025-01-28,2025-02-01,55,4562.685210475001,Delivered,North,Zone2,28,GroupC,Unit3,5493,10549,AgentB,Medium,High,16256,0.12511791669395053,NetBanking,10.40561336373794,102.19269078781224,EUR,1.0630703050055843,Warehouse3,2,False
395,1103,Retail,792,39,2025-01-29,2025-02-02,27,9589.128573110627,Pending,West,Zone3,79,GroupB,Unit3,5898,10975,AgentA,Medium,Medium,38432,0.010344176510930692,UPI,6.93401556704353,60.39599631028434,INR,1.4034611992126589,Warehouse1,1,True
396,1851,Retail,635,48,2025-01-30,2025-02-03,93,4367.759939970565,Delivered,South,Zone3,43,GroupA,Unit1,5081,10051,AgentB,Small,Low,18367,0.04220766604172308,Card,13.53849777981056,221.07946199636754,USD,1.4167475970335217,Warehouse2,1,False
397,1253,Wholesale,927,34,2025-01-31,2025-02-04,53,5538.492184537301,Cancelled,South,Zone1,93,GroupC,Unit3,5855,10654,AgentB,Small,Medium,48065,0.014866174470716031,UPI,15.208146281922657,175.33320725635275,USD,0.8909511051450381,Warehouse3,3,True
398,1226,Wholesale,477,17,2025-02-01,2025-02-05,39,5379.188852863114,Pending,West,Zone3,34,GroupA,Unit1,5878,10941,AgentA,Small,High,35511,0.05778286316076236,Card,12.143795717795863,331.399502716167,INR,0.8593935028676944,Warehouse3,4,False
399,1111,Retail,998,67,2025-02-02,2025-02-06,65,6403.940998738839,Cancelled,North,Zone1,77,GroupA,Unit1,5997,10918,AgentC,Large,High,18573,0.12548780153643022,NetBanking,13.840739373113665,463.37102360607105,INR,1.0969881390959608,Warehouse3,0,False
400,1509,Retail,657,25,2025-02-03,2025-02-07,17,7507.505030185769,Delivered,West,Zone2,83,GroupC,Unit1,5521,10395,AgentA,Large,Low,25582,0.11323719686347505,Card,17.198923582092792,131.3878400293378,USD,1.4202216217021533,Warehouse1,4,False
401,1472,Wholesale,626,81,2025-02-04,2025-02-08,30,2327.914574091634,Delivered,North,Zone3,83,GroupA,Unit1,5922,10220,AgentA,Small,High,15378,0.12242996432267805,Card,13.298829884417902,429.06462730859414,INR,0.9578840747249411,Warehouse2,4,False
402,1098,Retail,252,10,2025-02-05,2025-02-09,53,5334.371749074514,Cancelled,South,Zone3,97,GroupB,Unit1,5011,10427,AgentB,Medium,Low,23500,0.10985025427557887,UPI,9.734056576390474,461.02636943814827,USD,1.221611692271305,Warehouse2,1,False
403,1152,Retail,833,14,2025-02-06,2025-02-10,13,8276.585302428703,Delivered,East,Zone3,94,GroupC,Unit2,5262,10751,AgentA,Small,High,10305,0.05460575913517188,Card,10.843242062773902,451.9812737402517,EUR,1.2665213501924808,Warehouse3,3,True
404,1860,Retail,305,12,2025-02-07,2025-02-11,21,4684.835666991364,Pending,North,Zone2,20,GroupA,Unit2,5656,10142,AgentC,Medium,High,31881,0.04890149946888505,NetBanking,16.18682793893648,476.5178916732633,EUR,1.3229397319153247,Warehouse3,4,True
405,1913,Wholesale,554,74,2025-02-08,2025-02-12,19,2856.729709098373,Cancelled,South,Zone1,25,GroupB,Unit1,5448,10860,AgentB,Medium,Low,14697,0.027411936707316256,NetBanking,6.699364146351253,422.63322484334486,USD,1.1511395663367705,Warehouse2,4,True
406,1895,Wholesale,372,13,2025-02-09,2025-02-13,53,6581.619846027361,Pending,South,Zone2,99,GroupB,Unit2,5191,10362,AgentC,Medium,High,17222,0.16981417498069842,Card,9.234581291855624,300.8081426443684,USD,1.0219641426231756,Warehouse3,2,False
407,1877,Wholesale,993,73,2025-02-10,2025-02-14,19,8255.297218411317,Cancelled,East,Zone2,70,GroupA,Unit2,5761,10381,AgentB,Small,High,17933,0.1232958717082489,Card,12.504640896616294,210.82458836801854,EUR,1.4736127910391783,Warehouse3,0,True
408,1337,Wholesale,335,98,2025-02-11,2025-02-15,57,725.088899981174,Delivered,South,Zone3,89,GroupB,Unit3,5113,10560,AgentC,Small,Low,27849,0.037302202500811954,UPI,13.793064402309648,250.92701515654792,EUR,1.1890646026422822,Warehouse3,3,False
409,1705,Wholesale,951,19,2025-02-12,2025-02-16,25,7790.225785731548,Cancelled,South,Zone1,16,GroupC,Unit1,5025,10276,AgentA,Medium,Medium,34236,0.03544187596424791,UPI,14.925487980612168,437.57996569001676,USD,1.2828521693066166,Warehouse1,0,False
410,1821,Retail,839,30,2025-02-13,2025-02-17,86,8234.314536321534,Cancelled,North,Zone2,25,GroupA,Unit2,5782,10270,AgentA,Large,Low,43170,0.17460712030522735,NetBanking,9.136688347949132,157.6852049344194,INR,0.9759862765567027,Warehouse1,1,True
411,1162,Wholesale,620,55,2025-02-14,2025-02-18,31,4669.076983127207,Pending,North,Zone3,25,GroupB,Unit3,5498,10013,AgentA,Large,High,22901,0.14854617275266388,UPI,6.896168742118954,88.03823022713625,INR,1.2359593448024642,Warehouse2,4,False
412,1719,Retail,777,36,2025-02-15,2025-02-19,81,9834.726002502826,Delivered,East,Zone2,49,GroupB,Unit3,5507,10297,AgentC,Large,Medium,16940,0.1318798159810743,Card,17.412909725795277,79.00141688555964,USD,0.9062381297313007,Warehouse1,4,True
